,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
23,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[1]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[],15,432,286,431.0,855.0,160,2,0,0,0,0,0,0,0,0,False
24,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[1]/div[1]/div[2],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[],16,432,354,363.0,855.0,142,2,0,0,0,0,24,0,0,0,False
25,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[1]/div[1]/div[2]/ytd-vertical-list-renderer/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[],18,432,354,300.0,855.0,132,2,0,0,0,0,0,0,0,0,False
26,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[1]/div[1]/div[2]/ytd-vertical-list-renderer/div[1]/ytd-video-renderer[1]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[]/ytd-video-renderer[]/div[],20,432,354,138.0,855.0,63,2,0,0,0,0,0,0,0,0,True
27,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[1]/div[1]/div[2]/ytd-vertical-list-renderer/div[1]/ytd-video-renderer[1]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[]/ytd-video-renderer[]/div[]/div,21,694,354,138.0,593.0,50,1,0,0,0,0,0,0,0,0,False
28,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[1]/div[1]/div[2]/ytd-vertical-list-renderer/div[1]/ytd-video-renderer[2]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[]/ytd-video-renderer[]/div[],20,432,516,138.0,855.0,63,2,0,0,0,0,0,0,0,0,True
29,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-shelf-renderer[1]/div[1]/div[2]/ytd-vertical-list-renderer/div[1]/ytd-video-renderer[2]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-shelf-renderer[]/div[]/div[]/ytd-vertical-list-renderer/div[]/ytd-video-renderer[]/div[]/div,21,694,516,138.0,593.0,50,1,0,0,0,0,0,0,0,0,False
30,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[1]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[],15,432,734,138.0,855.0,88,2,0,0,0,0,0,0,0,0,True
31,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[1]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[]/div,16,694,734,138.0,593.0,75,1,0,0,0,0,0,0,0,0,False
32,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[2]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[],15,432,888,138.0,855.0,63,2,0,0,0,0,0,0,0,0,True
33,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[2]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[]/div,16,694,888,138.0,593.0,50,1,0,0,0,0,0,0,0,0,False
34,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[3]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[],15,432,1042,138.0,855.0,65,2,0,0,0,0,0,0,0,0,True
35,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[3]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[]/div,16,694,1042,138.0,593.0,52,1,0,0,0,0,0,0,0,0,False
36,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[4]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[],15,432,1196,138.0,855.0,66,2,0,0,0,0,0,0,0,0,True
37,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[4]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[]/div,16,694,1196,138.0,593.0,53,1,0,0,0,0,0,0,0,0,False
38,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[5]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[],15,432,1350,138.0,855.0,66,2,0,0,0,0,0,0,0,0,True
39,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[5]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[]/div,16,694,1350,138.0,593.0,53,1,0,0,0,0,0,0,0,0,False
40,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[6]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[],15,432,1504,138.0,855.0,83,2,0,0,0,0,0,0,0,0,True
41,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[6]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[]/div,16,694,1504,138.0,593.0,70,1,0,0,0,0,0,0,0,0,False
42,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[7]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[],15,432,1658,138.0,855.0,63,2,0,0,0,0,0,0,0,0,True
43,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[7]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[]/div,16,694,1658,138.0,593.0,50,1,0,0,0,0,0,0,0,0,False
44,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[8]/div[1],/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[],15,432,1812,138.0,855.0,63,2,0,0,0,0,0,0,0,0,True
45,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[1]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[2]/ytd-item-section-renderer/div[3]/ytd-video-renderer[8]/div[1]/div,/html/body/ytd-app/div/ytd-page-manager/ytd-search/div[]/ytd-two-column-search-results-renderer/div/ytd-section-list-renderer/div[]/ytd-item-section-renderer/div[]/ytd-video-renderer[]/div[]/div,16,694,1812,138.0,593.0,50,1,0,0,0,0,0,0,0,0,False
