,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
183,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[16]/div[2]/div[3],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[],14,644,4439,115.0,564.0,41,1,0,0,0,0,8,0,0,0,False
184,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[16]/div[2]/div[3]/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div,15,644,4435,123.0,564.0,40,1,0,0,0,0,0,0,0,0,False
185,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[16]/div[2]/div[3]/div/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div,16,644,4435,123.0,564.0,39,3,0,0,0,0,0,0,0,0,False
186,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[16]/div[2]/div[3]/div/div/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div,17,644,4435,123.0,564.0,38,0,0,0,0,0,0,0,0,0,False
187,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[16]/div[2]/div[3]/div/div/div/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div/div,18,640,4435,123.0,572.0,37,5,4,4,4,4,-4,-4,-4,-4,False
188,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[16]/div[2]/div[3]/div/div/div/div/div[1],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div/div/div[],19,644,4439,115.0,379.0,16,1,0,24,0,0,0,0,0,0,False
189,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[16]/div[2]/div[3]/div/div/div/div/div[1]/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div/div/div[]/div,20,644,4439,95.0,355.0,15,1,0,0,0,0,0,0,0,0,False
190,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[16]/div[2]/div[3]/div/div/div/div/div[2],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div/div/div[],19,1022,4439,115.0,185.0,19,2,0,0,0,0,0,0,0,0,False
191,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[],12,410,4587,253.0,814.0,107,6,16,16,16,16,16,0,16,0,True
192,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[1],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[],13,428,4604,219.0,200.0,20,2,0,0,0,0,0,0,0,0,False
193,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[2],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[],13,628,4604,219.0,580.0,85,1,0,0,0,16,0,0,0,0,False
194,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[2]/div[3],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[],14,644,4708,115.0,564.0,45,1,0,0,0,0,8,0,0,0,False
195,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[2]/div[3]/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div,15,644,4704,123.0,564.0,44,1,0,0,0,0,0,0,0,0,False
196,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[2]/div[3]/div/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div,16,644,4704,123.0,564.0,43,3,0,0,0,0,0,0,0,0,False
197,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[2]/div[3]/div/div/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div,17,644,4704,123.0,564.0,42,0,0,0,0,0,0,0,0,0,False
198,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[2]/div[3]/div/div/div/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div/div,18,640,4704,123.0,572.0,41,5,4,4,4,4,-4,-4,-4,-4,False
199,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[2]/div[3]/div/div/div/div/div[1],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div/div/div[],19,644,4708,115.0,379.0,20,1,0,24,0,0,0,0,0,0,False
200,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[2]/div[3]/div/div/div/div/div[1]/div,/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div/div/div[]/div,20,644,4708,113.0,355.0,19,1,0,0,0,0,0,0,0,0,False
201,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[17]/div[2]/div[3]/div/div/div/div/div[2],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[]/div/div/div/div/div[],19,1022,4708,115.0,185.0,19,2,0,0,0,0,0,0,0,0,False
202,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[18],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[],12,410,4856,254.5,814.0,116,6,16,16,16,16,16,0,16,0,True
203,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[18]/div[1],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[],13,428,4873,220.5,200.0,20,2,0,0,0,0,0,0,0,0,False
204,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[18]/div[2],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[],13,628,4873,220.5,580.0,94,1,0,0,0,16,0,0,0,0,False
205,/html/body/div[6]/div/div[3]/div[1]/div[1]/div[6]/div[3]/div[1]/div/div[18]/div[2]/div[3],/html/body/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div/div[]/div[]/div[],14,644,4979,115.0,564.0,45,1,0,0,0,0,8,0,0,0,False
