,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
44,/html/body/div[2]/div[1]/ul[2]/li[18]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,3200,98.0,220.0,8,1,30,0,0,0,0,0,0,0,False
45,/html/body/div[2]/div[1]/ul[2]/li[18]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,3310,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
46,/html/body/div[2]/div[1]/ul[2]/li[18]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,3190,281.0,420.0,20,1,15,10,25,10,0,0,0,0,False
47,/html/body/div[2]/div[1]/ul[2]/li[20]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,3556,316.0,946.0,51,8,0,0,0,0,0,0,0,0,True
48,/html/body/div[2]/div[1]/ul[2]/li[20]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,3562,230.0,240.0,23,1,5,10,0,10,5,0,8,0,False
49,/html/body/div[2]/div[1]/ul[2]/li[20]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,3567,98.0,220.0,7,1,30,0,0,0,0,0,0,0,False
50,/html/body/div[2]/div[1]/ul[2]/li[20]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,3677,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
51,/html/body/div[2]/div[1]/ul[2]/li[20]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,3557,217.0,420.0,16,1,15,10,25,10,0,0,0,0,False
52,/html/body/div[2]/div[1]/ul[2]/li[22]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,3923,325.0,946.0,57,8,0,0,0,0,0,0,0,0,True
53,/html/body/div[2]/div[1]/ul[2]/li[22]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,3929,239.0,240.0,25,1,5,10,0,10,5,0,8,0,False
54,/html/body/div[2]/div[1]/ul[2]/li[22]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,3934,107.0,220.0,9,1,30,0,0,0,0,0,0,0,False
55,/html/body/div[2]/div[1]/ul[2]/li[22]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,4053,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
56,/html/body/div[2]/div[1]/ul[2]/li[22]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,3924,281.0,420.0,20,1,15,10,25,10,0,0,0,0,False
57,/html/body/div[2]/div[1]/ul[2]/li[24]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,4299,325.0,946.0,55,8,0,0,0,0,0,0,0,0,True
58,/html/body/div[2]/div[1]/ul[2]/li[24]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,4305,239.0,240.0,25,1,5,10,0,10,5,0,8,0,False
59,/html/body/div[2]/div[1]/ul[2]/li[24]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,4310,107.0,220.0,9,1,30,0,0,0,0,0,0,0,False
60,/html/body/div[2]/div[1]/ul[2]/li[24]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,4429,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
61,/html/body/div[2]/div[1]/ul[2]/li[24]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,4300,264.0,420.0,18,1,15,10,25,10,0,0,0,0,False
62,/html/body/div[2]/div[1]/ul[2]/li[26]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,4675,325.0,946.0,57,8,0,0,0,0,0,0,0,0,True
63,/html/body/div[2]/div[1]/ul[2]/li[26]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,4681,239.0,240.0,25,1,5,10,0,10,5,0,8,0,False
64,/html/body/div[2]/div[1]/ul[2]/li[26]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,4686,107.0,220.0,9,1,30,0,0,0,0,0,0,0,False
65,/html/body/div[2]/div[1]/ul[2]/li[26]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,4805,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
66,/html/body/div[2]/div[1]/ul[2]/li[26]/div/div,/html/body/div[]/div[]/ul[]/li[]/div/div,8,846,4676,299.0,420.0,20,1,15,10,25,10,0,0,0,0,False
67,/html/body/div[2]/div[1]/ul[2]/li[28]/div,/html/body/div[]/div[]/ul[]/li[]/div,7,322,5051,325.0,946.0,57,8,0,0,0,0,0,0,0,0,True
68,/html/body/div[2]/div[1]/ul[2]/li[28]/div/aside[2]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[],9,606,5057,239.0,240.0,25,1,5,10,0,10,5,0,8,0,False
69,/html/body/div[2]/div[1]/ul[2]/li[28]/div/aside[2]/div[1]/div[1],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,5062,107.0,220.0,9,1,30,0,0,0,0,0,0,0,False
70,/html/body/div[2]/div[1]/ul[2]/li[28]/div/aside[2]/div[1]/div[2],/html/body/div[]/div[]/ul[]/li[]/div/aside[]/div[]/div[],10,616,5181,115.0,220.0,14,1,2,5,8,5,12,0,0,0,False
