,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
387,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[]/div,16,656,5734,258.0,279.20001220703125,10,1,0,0,0,0,0,0,0,0,False
388,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[1]/div/a/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[]/div/a/div,18,656,5734,258.0,279.20001220703125,1,5,0,0,0,0,0,0,0,0,False
389,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[],15,948,5734,258.0,618.7999877929688,72,1,12,12,12,0,0,0,0,0,False
390,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[2]/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[]/div[],16,948,5786,178.39999389648438,606.7999877929688,65,1,0,0,0,0,0,0,0,0,False
391,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[2]/div[2]/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[]/div[]/div[],17,1227,5786,178.39999389648438,327.29998779296875,36,1,0,24,0,0,0,0,0,0,False
392,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[2]/div[2]/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[]/div[]/div[]/div,18,1227,5786,178.39999389648438,327.29998779296875,35,4,0,0,0,0,0,-24,0,0,False
393,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[2]/div[2]/div[1]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[]/div[]/div[]/div/div,19,1227,5786,178.39999389648438,327.29998779296875,34,3,0,0,0,0,0,0,0,0,False
394,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[2]/div[2]/div[1]/div/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[]/div[]/div[]/div/div/div[],20,1358,5786,178.39999389648438,196.36666870117188,13,1,0,6,0,12,0,0,0,0,False
395,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[2]/div[2]/div[1]/div/div/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div,21,1370,5786,137.0,178.36666870117188,12,10,0,12,0,0,0,0,0,0,False
396,/html/body/div[3]/div[1]/div[1]/div/div[2]/div[3]/div[2]/div[3]/div/div[26]/div/div[1]/div[2]/div[2]/div[1]/div/div/div[1]/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div/div[]/div/div[]/div[]/div[]/div[]/div/div/div[]/div/div[],22,1370,5786,88.0,166.36666870117188,9,1,0,0,0,0,0,0,0,0,False
