,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left
48,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[12]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,2326,102.0,513.0,87,1,0,0,0,0,16,0,0,0
49,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[13]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,2450,122.6999969482422,756.0,24,1,0,0,0,0,0,0,0,0
50,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[13]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,2450,122.6999969482422,529.0,14,1,0,0,0,16,0,0,0,0
51,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[14]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,2593,144.6999969482422,756.0,41,1,0,0,0,0,0,0,0,0
52,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[14]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,2593,144.6999969482422,529.0,31,1,0,0,0,16,0,0,0,0
53,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[15]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,2759,160.70001220703125,756.0,41,1,0,0,0,0,0,0,0,0
54,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[15]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,2759,160.70001220703125,529.0,29,1,0,0,0,16,0,0,0,0
55,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[15]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,2818,102.0,513.0,23,1,0,0,0,0,16,0,0,0
56,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[16]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,2941,159.5,756.0,65,1,0,0,0,0,0,0,0,0
57,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[16]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,2941,159.5,529.0,55,1,0,0,0,16,0,0,0,0
58,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[17]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,3121,138.6999969482422,756.0,83,1,0,0,0,0,0,0,0,0
59,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[17]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,3121,138.6999969482422,529.0,73,1,0,0,0,16,0,0,0,0
60,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[18]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,3281,159.5,756.0,83,1,0,0,0,0,0,0,0,0
61,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[18]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,3281,159.5,529.0,73,1,0,0,0,16,0,0,0,0
62,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[19]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,3461,159.5,756.0,83,1,0,0,0,0,0,0,0,0
63,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[19]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,3461,159.5,529.0,73,1,0,0,0,16,0,0,0,0
64,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[20]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,3642,144.6999969482422,756.0,41,1,0,0,0,0,0,0,0,0
65,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[20]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,3642,144.6999969482422,529.0,31,1,0,0,0,16,0,0,0,0
66,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[21]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,3808,184.3999938964844,756.0,30,1,0,0,0,0,0,0,0,0
67,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[21]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,3808,184.3999938964844,529.0,20,1,0,0,0,16,0,0,0,0
68,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[21]/div/div[2]/div[4],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,3909,83.0,513.0,13,1,0,0,0,0,16,0,0,0
69,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[22]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,4013,122.70001220703124,756.0,24,1,0,0,0,0,0,0,0,0
70,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[22]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,4013,122.70001220703124,529.0,14,1,0,0,0,16,0,0,0,0
71,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[23]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,4157,160.6999969482422,756.0,41,1,0,0,0,0,0,0,0,0
72,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[23]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,4157,160.6999969482422,529.0,29,1,0,0,0,16,0,0,0,0
73,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[23]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,4215,102.0,513.0,23,1,0,0,0,0,16,0,0,0
74,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[24]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,4338,143.5,756.0,42,1,0,0,0,0,0,0,0,0
75,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[24]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,4338,143.5,529.0,32,1,0,0,0,16,0,0,0,0
76,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[25]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,4503,160.6999969482422,756.0,41,1,0,0,0,0,0,0,0,0
77,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[25]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,4503,160.6999969482422,529.0,29,1,0,0,0,16,0,0,0,0
78,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[25]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,4562,102.0,513.0,23,1,0,0,0,0,16,0,0,0
79,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[26]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,4684,162.5,756.0,48,1,0,0,0,0,0,0,0,0
80,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[26]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,4684,162.5,529.0,38,1,0,0,0,16,0,0,0,0
81,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[26]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,4764,83.0,513.0,32,1,0,0,0,0,16,0,0,0
82,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[27]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,4868,181.5,756.0,41,1,0,0,0,0,0,0,0,0
83,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[27]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,4868,181.5,529.0,29,1,0,0,0,16,0,0,0,0
84,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[27]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,4948,102.0,513.0,23,1,0,0,0,0,16,0,0,0
85,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[28]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,5070,162.5,756.0,49,1,0,0,0,0,0,0,0,0
86,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[28]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,5070,162.5,529.0,39,1,0,0,0,16,0,0,0,0
87,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[28]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,5150,83.0,513.0,32,1,0,0,0,0,16,0,0,0
88,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[29]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,5254,160.6999969482422,756.0,41,1,0,0,0,0,0,0,0,0
89,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[29]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,5254,160.6999969482422,529.0,29,1,0,0,0,16,0,0,0,0
90,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[29]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,5313,102.0,513.0,23,1,0,0,0,0,16,0,0,0
91,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[30]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,5436,181.5,756.0,32,1,0,0,0,0,0,0,0,0
92,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[30]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,5436,181.5,529.0,20,1,0,0,0,16,0,0,0,0
93,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[30]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,5515,102.0,513.0,14,1,0,0,0,0,16,0,0,0
94,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[31]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,5638,160.6999969482422,756.0,41,1,0,0,0,0,0,0,0,0
95,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[31]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,5638,160.6999969482422,529.0,29,1,0,0,0,16,0,0,0,0
96,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[31]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,5697,102.0,513.0,23,1,0,0,0,0,16,0,0,0
97,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[32]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,5820,162.5,756.0,48,1,0,0,0,0,0,0,0,0
98,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[32]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,5820,162.5,529.0,38,1,0,0,0,16,0,0,0,0
99,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[32]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,5899,83.0,513.0,32,1,0,0,0,0,16,0,0,0
100,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[33]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,6003,163.70001220703125,756.0,48,1,0,0,0,0,0,0,0,0
101,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[33]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,6003,163.70001220703125,529.0,38,1,0,0,0,16,0,0,0,0
102,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[33]/div/div[2]/div[4],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,6084,83.0,513.0,15,1,0,0,0,0,16,0,0,0
103,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[34]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,6188,141.6999969482422,756.0,48,1,0,0,0,0,0,0,0,0
104,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[34]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,6188,141.6999969482422,529.0,38,1,0,0,0,16,0,0,0,0
105,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[34]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,6247,83.0,513.0,32,1,0,0,0,0,16,0,0,0
106,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[35]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,6351,214.59999084472656,756.0,38,1,0,0,0,0,0,0,0,0
107,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[35]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,6351,214.59999084472656,529.0,28,1,0,0,0,16,0,0,0,0
108,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[35]/div/div[2]/div[4],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,6431,134.0,513.0,21,1,0,0,0,0,16,0,0,0
109,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[36]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,6586,233.70001220703125,756.0,59,1,0,0,0,0,0,0,0,0
110,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[36]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,6586,233.70001220703125,529.0,47,1,0,0,0,16,0,0,0,0
111,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[36]/div/div[2]/div[4],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,6667,153.0,513.0,24,1,0,0,0,0,16,0,0,0
112,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[37]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,6841,162.5,756.0,49,1,0,0,0,0,0,0,0,0
113,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[37]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,6841,162.5,529.0,39,1,0,0,0,16,0,0,0,0
114,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[37]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,6921,83.0,513.0,32,1,0,0,0,0,16,0,0,0
115,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[38]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,7025,160.6999969482422,756.0,41,1,0,0,0,0,0,0,0,0
116,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[38]/div/div[2],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[],11,481,7025,160.6999969482422,529.0,29,1,0,0,0,16,0,0,0,0
117,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[38]/div/div[2]/div[3],/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div/div[]/div[],12,497,7083,102.0,513.0,23,1,0,0,0,0,16,0,0,0
118,/html/body/div[4]/div[4]/div[2]/div[1]/div[2]/ul/li[39]/div,/html/body/div[]/div[]/div[]/div[]/div[]/ul/li[]/div,10,254,7206,157.6999969482422,756.0,86,1,0,0,0,0,0,0,0,0
