,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
189,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[20]/div/div[2]/div/div[3]/div/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div/div[],24,1128,2372,139.0,143.0,9,1,0,0,0,0,0,0,0,0,False
190,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[],17,557,2585,209.0,726.0,115,8,0,0,0,0,0,0,16,0,True
191,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div,18,557,2585,209.0,726.0,109,1,0,0,0,0,0,0,0,0,False
192,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[],19,557,2585,209.0,726.0,96,3,0,0,0,0,0,0,0,0,False
193,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div,20,557,2585,209.0,726.0,95,1,0,0,0,0,0,0,0,0,False
194,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,557,2585,209.0,226.0,5,1,0,0,0,0,0,0,0,0,False
195,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[1]/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div,22,557,2585,209.0,226.0,4,3,0,0,0,0,0,0,0,0,False
196,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[1]/div/div,/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div/div,23,557,2585,209.0,226.0,3,2,0,0,0,0,0,0,0,0,False
197,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[2],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[],21,389,2585,209.0,726.0,72,1,0,0,0,394.05,0,0,0,-394.05,False
198,/html/body/div[1]/div[1]/div[4]/div/div[2]/div[3]/div[1]/div[2]/div[2]/div[3]/div[2]/div[2]/div/div/div[22]/div/div[2]/div/div[2]/div[1],/html/body/div[]/div[]/div[]/div/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div[]/div/div/div[]/div/div[]/div/div[]/div[],22,783,2585,152.0,331.95001220703125,33,2,0,0,0,0,0,0,0,0,False
