,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
26,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[11]/div/div[1]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div[]/div,19,74,2149,720.0,254.0,123,1,0,0,0,0,0,0,0,0,False
27,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[11]/div/div[1]/div/fieldset/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div[]/div/fieldset/div,21,74,2149,720.0,254.0,120,1,0,0,0,0,0,0,0,0,False
28,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[13]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div,17,74,2673,396.0,254.0,83,1,0,0,0,0,-4,0,0,0,False
29,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[13]/div/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div[],18,74,2673,360.0,254.0,80,2,0,0,0,0,0,0,0,0,False
30,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[13]/div/div[1]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div[]/div,19,74,2673,488.0,254.0,79,1,0,0,0,0,0,0,0,0,False
31,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[13]/div/div[1]/div/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div[]/div/div,20,74,2673,488.0,254.0,78,1,0,0,0,0,0,0,0,0,False
32,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[14]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div,17,74,3115,108.0,254.0,19,1,0,0,0,0,-4,0,0,0,False
33,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[14]/div/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div,18,74,3115,108.0,254.0,18,1,0,0,0,0,0,0,0,0,False
34,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[15]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div,17,74,3269,168.0,254.0,15,1,0,0,0,0,-4,0,0,0,False
35,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[15]/div/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div,18,74,3269,168.0,254.0,14,1,0,0,0,0,0,0,0,0,False
36,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[15]/div/div/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div/div[],19,74,3269,84.0,254.0,6,1,0,0,0,0,0,0,0,0,False
37,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[15]/div/div/div[1]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div/div[]/div,20,68,3269,84.0,260.0,5,1,8,0,8,0,0,0,0,-6,False
38,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[15]/div/div/div[2],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div/div[],19,74,3353,84.0,254.0,6,1,0,0,0,0,0,0,0,0,False
39,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[1]/section/form/fieldset[15]/div/div/div[2]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section/form/fieldset[]/div/div/div[]/div,20,68,3353,84.0,260.0,5,1,8,0,8,0,0,0,0,-6,False
40,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[],13,328,268,3491.25,762.0,1429,1,0,0,0,24,0,0,0,0,False
41,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[1]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div,17,352,332,168.03334045410156,738.0,92,1,0,0,0,0,0,0,0,0,True
42,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[1]/div/section/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div,19,352,332,168.03334045410156,246.11666870117188,43,1,0,0,0,0,0,0,0,0,False
43,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[1]/div/section/div/span/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[],21,352,332,168.03334045410156,246.11666870117188,29,1,0,0,0,0,0,0,0,0,False
44,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[1]/div/section/div/span/div[1]/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div,22,352,332,168.03334045410156,246.11666870117188,17,1,0,0,138.433,0,0,0,0,0,False
45,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[1]/div/section/div/span/div[1]/div/div[1],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[],23,106,332,168.03334045410156,246.11666870117188,3,2,0,0,0,0,0,0,0,0,False
46,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[1]/div/section/div/span/div[1]/div/div[1]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[]/figure/div,25,106,332,168.03334045410156,246.11666870117188,1,1,0,0,0,0,0,0,0,0,False
47,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[1]/div/section/div/span/div[1]/div/div[2],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[],23,352,332,168.03334045410156,246.11666870117188,3,2,0,0,0,0,0,0,0,0,False
48,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[1]/div/section/div/span/div[1]/div/div[2]/figure/div,/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[]/figure/div,25,352,332,168.03334045410156,246.11666870117188,1,1,0,0,0,0,0,0,0,0,False
49,/html/body/div[2]/div[1]/div/div/div/div/div[1]/main/div[2]/div/div[2]/section[2]/ol/li[1]/div/section/div/span/div[1]/div/div[3],/html/body/div[]/div[]/div/div/div/div/div[]/main/div[]/div/div[]/section[]/ol/li[]/div/section/div/span/div[]/div/div[],23,599,332,168.03334045410156,246.11666870117188,3,2,0,0,0,0,0,0,0,0,False
