,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left
121,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[27]/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[],12,342,5117,181.5,495.0,31,1,10,0,10,5,0,0,0,0
122,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[27]/div[2]/div,/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div,13,406,5127,161.5,430.0,30,2,0,0,0,0,0,0,0,60
123,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[27]/div[2]/div/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,426,5143,145.0,301.0,24,1,0,0,0,0,0,0,0,20
124,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[28],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[],11,342,5328,166.09999084472656,495.0,35,1,0,0,0,0,30,0,0,0
125,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[28]/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[],12,342,5328,166.09999084472656,495.0,33,1,10,0,10,5,0,0,0,0
126,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[28]/div[2]/div,/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div,13,406,5338,146.09999084472656,430.0,32,2,0,0,0,0,0,0,0,60
127,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[28]/div[2]/div/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,534,5338,146.09999084472656,301.0,26,1,0,0,0,0,0,0,0,20
128,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[29],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[],11,342,5495,165.0,495.0,27,1,0,0,0,0,0,0,0,0
129,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[29]/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[],12,342,5495,165.0,495.0,25,1,10,0,10,5,0,0,0,0
130,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[29]/div[2]/div,/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div,13,406,5505,145.0,430.0,24,2,0,0,0,0,0,0,0,60
131,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[29]/div[2]/div/div[2],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[]/div[]/div/div[],14,514,5505,145.0,301.0,18,1,0,0,0,0,0,0,0,20
132,/html/body/div[5]/table/tbody/tr/td[2]/div[1]/div[4]/div[2]/div[30],/html/body/div[]/table/tbody/tr/td[]/div[]/div[]/div[]/div[],11,342,5690,165.0,495.0,35,1,0,0,0,0,30,0,0,0
