,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
0,/html/body/div[2],/html/body/div[],3,0,0,6617.0,1349.0,1356,1,0,0,0,0,0,0,0,0,False
1,/html/body/div[2]/div[1],/html/body/div[]/div[],4,0,118,3682.85009765625,1349.0,629,3,0,0,0,0,0,0,0,0,False
2,/html/body/div[2]/div[1]/div,/html/body/div[]/div[]/div,5,0,178,3562.85009765625,1349.0,628,1,0,0,0,0,0,0,0,0,False
3,/html/body/div[2]/div[1]/div/div,/html/body/div[]/div[]/div/div,6,0,178,3562.85009765625,1349.0,627,4,0,0,0,0,0,0,0,0,False
4,/html/body/div[2]/div[1]/div/div/div,/html/body/div[]/div[]/div/div/div,7,194,178,3562.85009765625,960.0,626,1,0,10,0,10,60,194.5,60,194.5,False
5,/html/body/div[2]/div[1]/div/div/div/div,/html/body/div[]/div[]/div/div/div/div,8,194,188,3542.85009765625,960.0,625,1,0,0,0,0,10,-10,10,-10,False
6,/html/body/div[2]/div[1]/div/div/div/div/div,/html/body/div[]/div[]/div/div/div/div/div,9,274,188,3542.85009765625,800.0,624,1,0,10,0,10,0,0,0,80,False
7,/html/body/div[2]/div[1]/div/div/div/div/div/div,/html/body/div[]/div[]/div/div/div/div/div/div,10,284,218,3512.85009765625,780.0,623,7,0,0,0,0,0,0,0,0,False
8,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2],/html/body/div[]/div[]/div/div/div/div/div/div/div[],11,284,307,3423.85009765625,780.0,609,11,0,0,0,0,0,0,0,0,False
9,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[1],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[],13,284,355,295.1500244140625,780.0,44,8,0,0,0,0,0,0,0,0,True
10,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[1]/a/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div,15,284,355,295.1500244140625,780.0,42,1,0,0,0,0,24,0,30,0,False
11,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[1]/a/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div,16,286,356,293.1500244140625,778.0,41,1,20,20,20,20,0,0,0,0,False
12,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[1]/a/div/div/div[1],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[],17,296,376,95.33334350585938,758.0,10,1,0,0,0,0,0,-10,0,-10,False
13,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[1]/a/div/div/div[1]/div[2],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[],18,864,376,95.33334350585938,189.5,4,1,0,10,0,10,0,0,0,0,False
14,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[1]/a/div/div/div[1]/div[2]/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div,19,874,376,95.33334350585938,169.5,3,7,0,0,0,0,0,0,0,0,False
15,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[1]/a/div/div/div[1]/div[2]/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div,20,874,376,95.33334350585938,169.5,2,1,0,0,0,0,0,0,0,0,False
16,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[1]/a/div/div/div[1]/div[2]/div/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div/div,21,874,376,95.33334350585938,169.5,1,1,0,0,95.3333,0,0,0,0,0,False
17,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[1]/a/div/div/div[1]/div[2]/div/div/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[]/div[]/div/div/div/div,22,874,376,95.33334350585938,169.5,0,2,0,0,0,0,0,0,0,0,False
18,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[2],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[],13,284,681,225.36666870117188,780.0,60,8,0,0,0,0,0,0,0,0,True
19,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[2]/a/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div,15,284,681,225.36666870117188,780.0,58,1,0,0,0,0,24,0,30,0,False
20,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[2]/a/div/div,/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div,16,286,682,223.36666870117188,778.0,57,1,20,20,20,20,0,0,0,0,False
21,/html/body/div[2]/div[1]/div/div/div/div/div/div/div[2]/ul/div[2]/a/div/div/div[1],/html/body/div[]/div[]/div/div/div/div/div/div/div[]/ul/div[]/a/div/div/div[],17,296,702,95.33332824707033,758.0,10,1,0,0,0,0,0,-10,0,-10,False
